fips,pop_tot,pop_male,pop_female,hispanic,labor_total,labor_armed,labor_employed,labor_unemployed,income_median,income_percapita,income_poverty,native_yes,native_no,houses_tot,income_10,income_10-15,income_15-25,income_25,marital_single,marital_married,marital_sepdiv,marital_widow,edu_low,edu_mid,edu_high,edu_low_age_18,edu_low_age_45,edu_low_age_65,edu_mid_age_18,edu_mid_age_45,edu_mid_age_65,edu_high_age_18,edu_high_age_45,edu_high_age_65,race_wht_total,race_wht_male,race_wht_female,race_blk_total,race_blk_male,race_blk_female,race_other_total,race_other_male,race_other_female,area_sqmi,pop_density,year,dem,repub,other
28055,1328,807,521,16,415.0,0.0,358.0,57.0,25776.0,18942.0,439.0,1323.0,5.0,484,84.0,49.0,100.0,251.0,425,440,201,71,328,729,71,144,109,75,396,218,115,18,29,24,521,277,244,799,522,277,8,8,0,441.425,3.0084385796001585,2016,395,298,6
21217,25500,12525,12975,607,10872.0,18.0,10231.0,623.0,39055.0,20966.0,5913.0,25054.0,446.0,9596,995.0,845.0,1474.0,6282.0,5811,9698,3533,1638,2817,13509,3367,915,744,1158,6506,4696,2307,1347,1059,961,23200,11166,12034,999,558,441,1301,801,500,276.823,92.11662325746056,2016,2553,8320,433
38041,2575,1214,1361,36,1197.0,0.0,1182.0,15.0,51176.0,28719.0,217.0,2549.0,26.0,1088,45.0,62.0,90.0,891.0,340,1348,201,197,250,1449,311,44,28,178,527,560,362,90,140,81,2464,1170,1294,17,0,17,94,44,50,1133.764,2.27119576913714,2012,313,1000,49
13141,9649,5199,4450,51,3265.0,0.0,2910.0,355.0,22283.0,10925.0,2202.0,9381.0,268.0,2907,439.0,404.0,792.0,1272.0,4295,1951,1290,628,2473,4553,705,851,824,798,2427,1663,463,227,371,107,1382,871,511,8217,4285,3932,50,43,7,471.841,20.449685381304295,2008,3535,795,14
21001,18542,9265,9277,139,7785.0,13.0,6920.0,852.0,29834.0,15790.0,3727.0,18415.0,127.0,7272,1278.0,783.0,1123.0,4088.0,3513,8564,1932,1069,4116,8306,1912,1138,1368,1610,4415,2879,1012,977,778,157,17550,8602,8948,648,436,212,344,227,117,405.283,45.75074700888021,2008,1668,5512,118
22015,128877,64006,64871,8914,61583.0,4424.0,53983.0,3176.0,64598.0,33873.0,21074.0,123606.0,5271.0,48651,2385.0,2790.0,4227.0,39249.0,31948,49168,14446,6798,9947,62408,24783,4750,3231,1966,30461,19241,12706,12653,7760,4370,86183,43372,42811,30766,14926,15840,11928,5708,6220,866.91,148.66249091601205,2020,15662,38074,919
26151,42301,20922,21379,1503,19345.0,2.0,16880.0,2463.0,41578.0,21298.0,6536.0,41851.0,450.0,16177,1243.0,936.0,2521.0,11477.0,8734,18597,4407,2734,3981,25131,3483,1143,1339,1499,9608,9930,5593,1367,1350,766,40982,20315,20667,266,186,80,1053,421,632,1589.934,26.605506895254777,2012,7212,10963,194
51161,96653,46725,49928,3402,48674.0,373.0,47051.0,1250.0,80872.0,43125.0,6665.0,90829.0,5824.0,39156,1177.0,1190.0,2171.0,34618.0,22216,41110,11080,6721,5460,44743,27222,1793,1388,2279,17952,14297,12494,10724,10304,6194,82697,40036,42661,5905,2926,2979,8051,3763,4288,251.227,384.7237757088211,2020,21801,34268,1157
24025,261059,128609,132450,12948,142264.0,1059.0,136000.0,5205.0,106417.0,48615.0,18524.0,248066.0,12993.0,98822,3573.0,1867.0,4033.0,89349.0,63143,117017,21492,12080,13251,116176,73657,5181,3650,4420,48662,41978,25536,32986,27104,13567,196583,97100,99483,37072,18317,18755,27404,13192,14212,526.655,495.692626102477,2020,63095,80930,4161
5125,111811,54977,56834,4442,55576.0,53.0,52131.0,3392.0,55697.0,26179.0,9968.0,109083.0,2728.0,41702,1666.0,1513.0,3968.0,34555.0,19986,50123,14063,5384,10302,56423,18209,4672,2726,2904,24788,19966,11669,8733,6059,3417,101651,50043,51608,6079,2880,3199,4081,2054,2027,730.486,153.0638506419014,2012,12869,32963,1230
22085,24088,11929,12159,933,9039.0,8.0,8103.0,928.0,39465.0,22637.0,4610.0,23784.0,304.0,9185,1140.0,812.0,1269.0,5964.0,5582,9364,2767,1600,2751,13332,2225,934,925,892,5449,4698,3185,843,715,667,16735,8378,8357,3931,1876,2055,3422,1675,1747,1011.565,23.812607197757927,2016,1703,7879,205
27103,32271,16248,16023,1110,19028.0,2.0,18218.0,808.0,57540.0,25656.0,3505.0,31330.0,941.0,12150,564.0,601.0,967.0,10018.0,9365,13319,2173,1368,1906,16106,6950,769,289,848,9071,4943,2092,3247,2869,834,30378,15044,15334,613,456,157,1280,748,532,448.494,71.95413985471377,2008,9887,7968,390
48253,19891,12507,7384,5447,5094.0,18.0,4877.0,199.0,45694.0,17673.0,1802.0,19182.0,709.0,5593,383.0,389.0,538.0,4283.0,5790,7559,2782,884,3913,10745,1736,2310,1027,576,5344,3401,2000,670,674,392,13435,6965,6470,2944,2741,203,3512,2801,711,937.133,21.22537569373824,2016,936,4819,205
25005,576699,281769,294930,52151,308716.0,230.0,290854.0,17632.0,80628.0,42006.0,62801.0,499520.0,77179.0,229861,10865.0,9719.0,17469.0,191808.0,167154,221215,62714,29053,62554,267674,127951,20077,21064,21413,119319,94571,53784,58279,45443,24229,463728,226094,237634,24303,12661,11642,88668,43014,45654,691.125,834.4351600651112,2020,153377,119872,8115
29083,22064,10991,11073,627,9918.0,75.0,9181.0,662.0,54903.0,31801.0,3263.0,21898.0,166.0,9241,420.0,512.0,1110.0,7199.0,4371,9220,2919,1631,2019,12716,2530,875,507,637,4686,4485,3545,988,824,718,20629,10271,10358,160,76,84,1275,644,631,732.321,30.12886425488276,2020,2619,8027,142
54071,7525,3805,3720,79,3208.0,107.0,2996.0,105.0,36052.0,21486.0,1457.0,7508.0,17.0,3199,392.0,254.0,537.0,2016.0,1349,3511,891,634,1158,4189,799,177,351,630,1634,1649,906,230,369,200,7219,3649,3570,214,114,100,92,42,50,698.158,10.778362491012064,2012,1074,2095,70
54085,9932,4965,4967,52,4041.0,0.0,3723.0,318.0,44472.0,24442.0,1664.0,9833.0,99.0,3930,276.0,238.0,565.0,2851.0,2041,4451,1103,700,1440,5747,764,449,426,565,2118,2310,1319,215,272,277,9829,4912,4917,7,3,4,96,50,46,453.696,21.89131048102694,2016,496,3405,174
46015,5247,2676,2571,94,2747.0,9.0,2650.0,88.0,64821.0,34629.0,707.0,5190.0,57.0,1958,98.0,77.0,185.0,1598.0,1310,2043,407,463,614,2417,933,229,221,164,951,853,613,383,323,227,4330,2194,2136,69,40,29,848,442,406,846.473,6.198661977405068,2020,673,1750,67
40087,42393,21349,21044,3713,21231.0,185.0,20187.0,859.0,80150.0,39921.0,2987.0,40889.0,1504.0,15447,226.0,569.0,883.0,13769.0,7875,20332,3690,1831,3777,20139,7799,1670,1389,718,9216,6542,4381,3541,2819,1439,34191,17073,17118,426,288,138,7776,3988,3788,580.256,73.0591325208184,2020,3582,15295,359
48013,44049,21731,22318,26893,20471.0,55.0,18478.0,1938.0,42927.0,18461.0,8157.0,41515.0,2534.0,14521,1473.0,777.0,1884.0,10387.0,9652,17306,4320,2158,7771,20395,3132,2276,2958,2537,10951,6988,2456,1327,1449,356,33738,16301,17437,370,265,105,9941,5165,4776,1219.544,36.11923801027269,2008,4415,5462,61
8073,5462,3261,2201,712,1796.0,0.0,1654.0,142.0,43701.0,17594.0,620.0,5187.0,275.0,1757,152.0,168.0,201.0,1236.0,1863,2025,518,276,911,2911,666,602,182,127,1428,816,667,238,296,132,4594,2409,2185,665,663,2,203,189,14,2586.482,2.111748699584996,2012,552,1687,48
16005,80701,39915,40786,5242,40617.0,40.0,38000.0,2577.0,44848.0,21275.0,11098.0,78344.0,2357.0,29860,2064.0,2106.0,4004.0,21686.0,17086,33986,7694,3185,6021,38834,13831,2968,1440,1613,21610,11826,5398,7052,5103,1676,73194,36276,36918,487,145,342,7020,3494,3526,1111.988,72.57362489523268,2008,14792,19356,957
48071,36550,18300,18250,7414,16555.0,14.0,15336.0,1205.0,72239.0,30102.0,3947.0,33285.0,3265.0,12551,749.0,635.0,755.0,10412.0,6309,17602,3023,1155,4382,17482,4427,2203,1527,652,8535,6408,2539,2126,1838,463,30412,15340,15072,2983,1400,1583,3155,1560,1595,871.185,41.95434953540293,2012,2790,11787,158
12089,80578,39956,40622,3257,38683.0,487.0,36402.0,1794.0,66297.0,35335.0,8167.0,77439.0,3139.0,31241,1552.0,1118.0,2056.0,26515.0,15178,38563,9324,4370,5845,41485,17088,2130,1745,1970,16472,15806,9207,5491,5939,5658,73061,36197,36864,4886,2408,2478,2631,1351,1280,725.917,111.00167098993413,2016,10869,34266,1472
18067,83326,40022,43304,2194,38037.0,21.0,34128.0,3888.0,45003.0,23759.0,13216.0,81758.0,1568.0,34330,2659.0,2186.0,4018.0,25467.0,15607,37329,9592,4375,9370,42524,11420,4521,2017,2832,18734,15649,8141,4144,5333,1943,74188,35464,38724,5864,2867,2997,3274,1691,1583,293.057,284.3337644212559,2008,17871,20248,505
6071,2135413,1062472,1072941,1127813,989158.0,11076.0,892435.0,85647.0,60164.0,23956.0,359080.0,1687217.0,448196.0,630633,34198.0,31835.0,59404.0,505196.0,617456,761026,203278,79310,303563,973960,285038,133971,112176,57416,551294,293514,129152,138673,99590,46775,1305047,651308,653739,178404,86264,92140,651962,324900,327062,20105.006,106.21299988669487,2016,340833,271240,41910
54055,62161,29659,32502,563,24928.0,0.0,23454.0,1474.0,35678.0,20833.0,13244.0,61363.0,798.0,25590,2921.0,2110.0,4185.0,16374.0,12687,26202,7597,5022,8665,31964,8597,2526,2758,3381,13810,11672,6482,3765,3195,1637,56796,27157,29639,3520,1620,1900,1845,882,963,420.68,147.76314538366455,2012,5432,15450,394
47065,367193,178248,188945,22890,191410.0,178.0,182855.0,8377.0,69069.0,41198.0,43857.0,346115.0,21078.0,148888,6417.0,6045.0,11703.0,124723.0,95119,146571,41803,20174,26825,168312,95789,10591,8498,7736,75792,53590,38930,44387,31589,19813,266269,129975,136294,65680,30598,35082,35244,17675,17569,575.669,637.8543920204145,2020,75522,92108,3483
1047,38326,17895,20431,430,15804.0,0.0,14359.0,1445.0,37180.0,22798.0,10230.0,37861.0,465.0,14753,1623.0,1417.0,2325.0,9388.0,12764,10359,4784,3071,4365,20794,4129,1454,1158,1753,8826,7535,4433,1565,1310,1254,10634,5193,5441,26467,12156,14311,1225,546,679,993.84,38.563551477098926,2020,12230,5524,110
28013,14841,7105,7736,815,6495.0,5.0,5813.0,677.0,29893.0,17419.0,3692.0,14377.0,464.0,5913,768.0,629.0,1091.0,3425.0,3016,5737,1987,1075,3308,6751,1135,1081,1085,1142,3173,2458,1120,416,451,268,10395,5071,5324,4067,1800,2267,379,234,145,587.957,25.241641820745397,2012,2586,4412,70
53057,129480,64614,64866,24928,62130.0,1278.0,57758.0,3094.0,82029.0,41191.0,15305.0,117286.0,12194.0,50824,2062.0,1371.0,3046.0,44345.0,28251,57548,14819,5961,9970,64827,27043,4632,3397,1941,28043,20082,16702,9344,8538,9161,101449,50405,51044,1178,755,423,26853,13454,13399,1917.027,67.54208469677266,2020,38252,32762,2409
39025,208851,103830,105021,4546,109345.0,136.0,104710.0,4499.0,79573.0,41566.0,17309.0,204571.0,4280.0,82712,2732.0,2553.0,5805.0,71622.0,46497,89323,23492,11240,14533,101830,45548,5186,4652,4695,43607,34744,23479,20550,16896,8102,194703,96494,98209,2920,1635,1285,11228,5701,5527,460.232,453.7950425003042,2020,34092,74570,1818
5143,197192,98656,98536,28588,104019.0,171.0,97300.0,6548.0,42303.0,22421.0,33934.0,175679.0,21513.0,75564,6604.0,4811.0,10505.0,53644.0,49680,78229,19196,7944,25828,86466,35030,14265,6551,5012,52355,24111,10000,19965,11445,3620,160221,79586,80635,6198,3189,3009,30773,15881,14892,941.966,209.34088916160457,2008,29021,37963,1396
45003,166926,80764,86162,9365,77911.0,349.0,71542.0,6020.0,50036.0,27526.0,26420.0,159149.0,7777.0,66710,4892.0,3696.0,7584.0,50538.0,38201,70203,18746,9661,16601,82246,31434,6782,4955,4864,37302,28465,16479,10172,12027,9235,117891,57709,60182,41289,19039,22250,7746,4016,3730,1080.591,154.47657809476482,2016,25455,46025,3371
48489,21754,11681,10073,19170,8251.0,0.0,6975.0,1276.0,29944.0,14207.0,6657.0,18085.0,3669.0,5810,972.0,677.0,892.0,3269.0,6874,7194,2360,917,5306,9775,1371,2120,1486,1700,6439,2435,901,571,495,305,20888,11120,9768,146,141,5,720,420,300,784.296,27.736976855676936,2016,3422,1547,126
17063,50509,25241,25268,4877,26392.0,13.0,25041.0,1338.0,74140.0,33308.0,4389.0,48608.0,1901.0,19398,815.0,821.0,1179.0,16583.0,10504,23207,4247,1951,2781,26443,8349,1256,802,723,11971,9683,4789,4260,2904,1185,47316,23569,23747,735,418,317,2458,1254,1204,430.446,117.3410834343913,2016,8065,13454,1718
39073,29338,14665,14673,183,13732.0,72.0,12510.0,1150.0,39586.0,19048.0,4360.0,29192.0,146.0,11486,1064.0,970.0,1351.0,8101.0,5066,13224,3580,1689,3621,16551,2058,1168,1053,1400,7513,6492,2546,875,843,340,28585,14261,14324,178,152,26,575,252,323,421.323,69.63303688618946,2008,6231,6326,338
1013,20895,9810,11085,58,8994.0,0.0,8138.0,856.0,30659.0,16916.0,5127.0,20671.0,224.0,8019,1239.0,781.0,1380.0,4619.0,4948,6894,2987,1901,4043,10188,1577,1493,1056,1494,4457,4085,1646,707,588,282,11493,5508,5985,8969,4027,4942,433,275,158,776.829,26.897811487470214,2008,4188,5485,36
47161,13133,6498,6635,227,5671.0,290.0,4712.0,669.0,40214.0,20670.0,2239.0,12923.0,210.0,5383,570.0,468.0,724.0,3621.0,2185,6188,1329,893,1836,7065,1067,377,645,814,3104,2825,1136,535,372,160,12499,6180,6319,208,109,99,426,209,217,459.33,28.591644351555527,2008,2470,2956,81
48139,195509,97264,98245,53807,103575.0,125.0,99369.0,4081.0,93248.0,38628.0,15850.0,180432.0,15077.0,65686,1859.0,1507.0,2487.0,59833.0,42009,86409,17851,7116,17299,90177,36540,8013,6151,3135,44590,29973,15614,17363,12732,6445,135604,67487,68117,24584,12166,12418,35321,17611,17710,951.951,205.37716752227792,2020,27565,56717,1211
11001,584400,276101,308299,51301,331098.0,3062.0,297189.0,30847.0,58526.0,42078.0,101767.0,508342.0,76058.0,257317,28142.0,12497.0,20818.0,195860.0,278840,130722,61921,27727,64784,198851,217675,28889,19631,16264,111450,59712,27689,136949,57571,23155,222375,110856,111519,309048,140053,168995,52977,25192,27785,61.048,9572.795177565196,2008,245800,17367,2686
5145,78275,38540,39735,3133,34996.0,182.0,32353.0,2461.0,42852.0,22132.0,13489.0,76475.0,1800.0,29447,2803.0,2144.0,4290.0,20210.0,15295,35151,8341,3982,9917,39595,10184,3826,3132,2959,20439,12301,6855,4957,3594,1633,71425,34828,36597,3390,1748,1642,3460,1964,1496,1042.141,75.10979800238162,2012,5765,20011,738
19029,13694,6701,6993,310,6941.0,0.0,6706.0,235.0,43960.0,25555.0,1795.0,13504.0,190.0,6074,327.0,316.0,995.0,4436.0,2204,6402,1580,912,908,7679,2006,418,240,250,2689,2882,2108,673,801,532,13393,6541,6852,57,32,25,244,128,116,564.946,24.239484835718812,2012,2858,4217,130
48403,10551,5139,5412,387,3344.0,0.0,2925.0,419.0,33951.0,18626.0,2652.0,10458.0,93.0,3965,543.0,206.0,716.0,2500.0,1750,4339,1800,904,1381,6064,937,418,513,450,1831,2098,2135,189,426,322,9529,4598,4931,947,500,447,75,41,34,576.628,18.297758693646507,2012,807,3727,44
53039,22798,11635,11163,2883,10258.0,0.0,9547.0,711.0,66581.0,38760.0,3132.0,20494.0,2304.0,9618,553.0,413.0,703.0,7949.0,4956,10367,2896,1036,1939,11191,5366,814,614,511,3991,3419,3781,1849,2251,1266,19716,10003,9713,172,76,96,2910,1556,1354,1904.42,11.971098812236797,2020,5959,7237,364
21053,10192,5056,5136,263,3835.0,15.0,3437.0,383.0,27285.0,17171.0,2430.0,10070.0,122.0,3878,475.0,437.0,825.0,2141.0,1965,4132,1425,704,2500,4564,671,775,892,833,1987,1796,781,321,204,146,9827,4858,4969,74,48,26,291,150,141,205.416,49.616388207345096,2012,752,3569,72
40023,14886,7170,7716,627,5593.0,0.0,5094.0,499.0,32129.0,21329.0,4245.0,14733.0,153.0,5991,812.0,697.0,947.0,3535.0,3113,5628,1832,1259,2111,7865,1294,699,699,713,3244,2716,1905,357,587,350,9387,4456,4931,1693,791,902,3806,1923,1883,799.568,18.617553478878595,2016,1067,4206,153
12073,280882,133487,147395,16753,154422.0,199.0,137022.0,17201.0,46620.0,26486.0,63535.0,261919.0,18963.0,110669,14061.0,5870.0,11392.0,79346.0,109156,89764,27496,9484,17163,129829,79846,9008,4534,3621,85092,30667,14070,40698,27794,11354,175713,85115,90598,87092,39656,47436,18077,8716,9361,701.786,400.2388192411932,2012,90881,55805,1667
13309,7550,4975,2575,428,2953.0,0.0,2763.0,190.0,36354.0,17980.0,1856.0,7512.0,38.0,1597,218.0,143.0,236.0,1000.0,3278,2148,902,349,1712,4022,612,1073,214,425,2239,1214,569,373,88,151,4412,2757,1655,2913,2103,810,225,115,110,300.267,25.144288250124056,2020,689,1583,13
51570,17593,8053,9540,1011,8441.0,50.0,7624.0,767.0,53716.0,27579.0,2341.0,16251.0,1342.0,7054,473.0,292.0,716.0,5573.0,4195,6494,2138,1325,1254,9311,2994,454,333,467,3984,2903,2424,1135,1141,718,13483,6219,7264,2578,1112,1466,1532,722,810,7.814,2251.471717430253,2016,2367,5681,409
1075,14268,6863,7405,195,6142.0,25.0,5526.0,591.0,36021.0,19094.0,3195.0,14170.0,98.0,6147,740.0,504.0,807.0,4096.0,1739,7305,1554,1108,2591,7414,1169,845,729,1017,3073,2867,1474,433,496,240,12460,6076,6384,1659,688,971,149,99,50,605.462,23.565475620270146,2012,1646,5457,63
18049,20420,10257,10163,1121,9580.0,8.0,8887.0,685.0,62644.0,32479.0,2977.0,19820.0,600.0,7794,348.0,286.0,766.0,6394.0,3895,8264,2804,1406,2062,11019,2492,848,764,450,4613,3523,2883,823,962,707,18623,9293,9330,241,96,145,1556,868,688,371.264,55.00129288053784,2020,2280,6694,173
12097,289449,141991,147458,138512,141839.0,86.0,125760.0,15993.0,44551.0,18996.0,52506.0,233184.0,56265.0,90414,6424.0,5501.0,10834.0,67655.0,73794,107250,35718,12327,35398,144708,35340,15596,9581,10221,76998,47847,19863,16961,13860,4519,220205,108036,112169,32506,15872,16634,36738,18083,18655,1506.031,192.19325498611911,2012,67239,40592,867
51550,237820,116188,121632,14120,123312.0,6926.0,110464.0,5922.0,75790.0,33844.0,20768.0,224332.0,13488.0,84230,3243.0,2398.0,4864.0,73725.0,56912,99759,24046,9727,14830,111332,53891,6523,4289,4018,54471,38443,18418,25489,21009,7393,145954,72268,73686,71092,33568,37524,20774,10352,10422,350.945,677.6560429696962,2016,52627,54047,6031
55045,36864,18230,18634,1110,20812.0,20.0,20344.0,448.0,62699.0,31959.0,2768.0,36042.0,822.0,15098,518.0,656.0,1390.0,12534.0,7619,16769,3876,1700,2278,20083,6186,816,646,816,7731,7769,4583,2637,2480,1069,35466,17516,17950,166,119,47,1232,595,637,584.548,63.06411107385536,2016,9122,8693,1170
49045,65185,32871,32314,7933,31324.0,85.0,29272.0,1967.0,71020.0,25076.0,4316.0,62533.0,2652.0,19901,587.0,620.0,1008.0,17686.0,12530,26678,5915,1893,4303,30097,8879,2575,1111,617,17047,9009,4041,4713,2991,1175,58452,29218,29234,344,146,198,6389,3507,2882,7285.958,8.946661509714989,2016,4573,11169,6087
48365,23569,11570,11999,1726,10320.0,0.0,9742.0,578.0,45622.0,22846.0,2880.0,22804.0,765.0,8632,870.0,412.0,958.0,6392.0,4143,10037,2982,1565,3428,12520,1781,1248,1169,1011,5418,4780,2322,760,689,332,18113,8954,9159,3975,1865,2110,1481,751,730,801.749,29.396980850615343,2008,2586,7582,48
49043,42524,21971,20553,4694,23510.0,19.0,22962.0,529.0,126392.0,67602.0,2218.0,38650.0,3874.0,13655,509.0,89.0,293.0,12764.0,10331,19250,3982,946,1605,13907,17000,1049,404,152,7157,4506,2244,5721,7815,3464,37348,19419,17929,321,256,65,4855,2296,2559,1880.847,22.608962876831555,2020,15244,10252,590
19117,8666,4457,4209,219,4273.0,0.0,4105.0,168.0,63405.0,32575.0,1422.0,8430.0,236.0,3621,136.0,287.0,363.0,2835.0,1597,4127,792,537,608,5164,933,310,167,131,1906,1759,1499,293,403,237,8368,4265,4103,30,29,1,268,163,105,434.483,19.945544474697513,2020,1284,3295,51
55009,252698,125242,127456,19415,137329.0,130.0,127662.0,9537.0,53254.0,27734.0,28682.0,239405.0,13293.0,99705,5026.0,5353.0,10291.0,79035.0,63932,104687,22278,9912,19673,123166,47703,10319,4639,4715,58097,44605,20464,23077,18818,5808,220870,108701,112169,5827,3462,2365,26001,13079,12922,615.728,410.4052438739184,2012,62526,64836,1566
6071,2180563,1094825,1085738,1200147,1043832.0,14283.0,955659.0,73890.0,77423.0,31348.0,294246.0,1719722.0,460841.0,659928,28540.0,23004.0,41022.0,567362.0,656428,790003,191729,76259,282074,1003769,329983,113650,110802,57622,564749,291223,147797,170056,105419,54508,975461,491297,484164,171762,84295,87467,1033340,519233,514107,20105.141,108.4579809711357,2020,455859,366257,19014
21137,24546,11848,12698,373,10658.0,1.0,9308.0,1349.0,35949.0,18192.0,6057.0,24462.0,84.0,9693,1111.0,1196.0,1330.0,6056.0,4328,10273,3624,1423,3827,13086,1740,1198,1103,1526,5935,5066,2085,798,621,321,23452,11502,11950,611,182,429,483,164,319,336.328,72.98232677624225,2012,2582,6416,154
17183,82033,40288,41745,3292,38498.0,19.0,34529.0,3950.0,39456.0,20218.0,15043.0,80251.0,1782.0,32236,3487.0,2083.0,4602.0,22064.0,18730,31796,9645,5243,10004,43901,7894,4099,2747,3158,19634,15652,8615,2929,3623,1342,68091,33275,34816,10489,5194,5295,3453,1819,1634,898.368,91.31335933604046,2008,16246,16054,572
30069,489,248,241,7,269.0,0.0,253.0,16.0,40250.0,22567.0,53.0,487.0,2.0,220,13.0,23.0,21.0,163.0,75,264,59,26,19,303,75,8,10,1,90,139,74,25,37,13,466,238,228,23,10,13,0,0,0,1673.794,0.2921506469732834,2012,49,240,9
26097,10817,5463,5354,185,5118.0,26.0,4593.0,499.0,46507.0,28941.0,1704.0,10523.0,294.0,5284,393.0,312.0,694.0,3885.0,2177,5186,1318,737,1009,6196,1857,383,236,390,1938,2473,1785,443,712,702,8063,4092,3971,300,117,183,2454,1254,1200,2100.622,5.14942716966689,2016,2085,3744,268
20131,10136,5077,5059,148,5272.0,6.0,5178.0,88.0,47141.0,25319.0,1149.0,10040.0,96.0,4161,246.0,237.0,455.0,3223.0,1613,4897,657,821,764,5214,1538,207,135,422,1834,1998,1382,754,539,245,9875,4972,4903,93,42,51,168,63,105,719.434,14.08885318180681,2012,1000,3930,96
12105,668671,327706,340965,143958,294271.0,376.0,273691.0,20204.0,48500.0,23812.0,108755.0,601711.0,66960.0,231260,15597.0,11725.0,26363.0,177575.0,169830,259943,75301,39779,80964,342452,95377,34360,25034,21570,149741,106265,86446,36678,33177,25522,520186,255222,264964,101690,49205,52485,46795,23279,23516,2010.441,332.59916605361707,2016,117433,157430,9451
40091,19819,9784,10035,534,7417.0,0.0,6895.0,522.0,37086.0,22922.0,4168.0,19642.0,177.0,8413,735.0,777.0,1325.0,5576.0,3482,8767,2740,1547,2244,11427,2108,686,816,742,4017,3997,3413,644,738,726,13847,6855,6992,535,288,247,5437,2641,2796,712.283,27.82461465456848,2016,2123,5505,335
31161,5538,2680,2858,159,2795.0,0.0,2655.0,140.0,33608.0,20066.0,872.0,5494.0,44.0,2434,255.0,178.0,387.0,1614.0,904,2570,467,519,494,2840,903,186,93,215,885,1112,843,305,411,187,4765,2348,2417,0,0,0,773,332,441,2440.862,2.268870587521949,2008,454,1941,67
19035,11468,5796,5672,147,6073.0,2.0,5930.0,141.0,54658.0,32667.0,1060.0,11354.0,114.0,5337,158.0,273.0,535.0,4371.0,2298,5049,1250,830,653,6583,1779,160,204,289,2349,2484,1750,540,627,612,10871,5421,5450,269,153,116,328,222,106,577.067,19.872909038291915,2016,1679,4192,387
5083,22129,10985,11144,544,9428.0,40.0,8590.0,798.0,36062.0,20114.0,3697.0,21746.0,383.0,8439,617.0,858.0,1304.0,5660.0,4281,9018,3077,1570,3069,12087,1837,927,1086,1056,5070,4388,2629,661,798,378,20635,10325,10310,400,185,215,1094,475,619,731.551,30.249428953005324,2012,2009,5079,243
37015,20677,10347,10330,318,8410.0,13.0,7118.0,1279.0,29388.0,16557.0,4967.0,20494.0,183.0,7662,1035.0,877.0,1295.0,4455.0,6141,6922,2828,1443,4394,10440,1749,1544,1241,1609,4401,4211,1828,548,812,389,7474,3769,3705,12868,6398,6470,335,180,155,741.245,27.894960505635787,2012,6695,3387,41
6101,99101,49828,49273,31993,46506.0,772.0,42251.0,3483.0,72654.0,34039.0,13065.0,77552.0,21549.0,33041,1287.0,1285.0,2076.0,28393.0,25292,38920,9667,4548,15011,45049,13799,6127,4965,3919,23049,13266,8734,5835,5039,2925,53760,26667,27093,1940,931,1009,43401,22230,21171,608.412,162.8846899798163,2020,17367,24375,902
